code,educationTypesAndLevels
3321.1,"Voor het beroep van 'verzekeringsagent' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
9212.1,"Voor het beroep van 'vanger' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Geen
- Basisonderwijs"
3423.1.2.3,"Voor het beroep van 'gespecialiseerde outdooranimator' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
7316.4,"Voor het beroep van 'signmaker' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
5131.1,"Voor het beroep van 'gastheer/gastvrouw' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Geen
- Basisonderwijs
- Lager beroepsonderwijs"
2422.12.10,"Voor het beroep van 'beleidsmedewerker arbeidsmarkt' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Theoretisch
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
7223.4.6,"Voor het beroep van 'frezer' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Lager beroepsonderwijs"
3324.4.31,"Voor het beroep van 'groothandelaar in textiel en textiele halffabricaten en grondstoffen' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
4227.2,"Voor het beroep van 'enquêteur' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Basisonderwijs
- Lager beroepsonderwijs"
5161.2,"Voor het beroep van 'waarzegger' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Geen
- Basisonderwijs"
5249.2.1.6,"Voor het beroep van 'verhuurmedewerker vrachtwagens' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Geen
- Basisonderwijs
- Lager beroepsonderwijs"
5142.1,"Voor het beroep van 'schoonheidsspecialist' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
5131.2.2.2,"Voor het beroep van 'hoofdsommelier' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
3133.1,"Voor het beroep van 'procestechnicus chemische industrie' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
1112.3.2,"Voor het beroep van 'ambassaderaad' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Theoretisch
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
3434.1.3,"Voor het beroep van 'privékok' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
8152.3.3,"Voor het beroep van 'textieltechnicus weverij' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
2519.5,"Voor het beroep van 'quality manager ict' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
7515.5,"Voor het beroep van 'meester-koffiebrander' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
7131.3,"Voor het beroep van 'behanger' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
1221.3.2.1.5,"Voor het beroep van 'aftersales servicemanager' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
3315.4,"Voor het beroep van 'fraudecoördinator verzekeringen' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
1321.2.1.5,"Voor het beroep 'manager lederafwerking' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
7133.3,"Voor het beroep van 'schoorsteenveger' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Geen
- Basisonderwijs"
8312.4,"Voor het beroep van 'dispatcher treinen' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
1324.3.3,"Voor het beroep 'manager multimodale logistiek' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs (MBO)
- Hoger beroepsonderwijs (HBO)"
5329.1,"Voor het beroep van 'brancardier' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
2264.1,"Voor het beroep van 'gespecialiseerd fysiotherapeut' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
3131.2,"Voor het beroep van 'servicetechnicus onshore-windmolenpark' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
2421.7,"Voor het beroep van 'procesverantwoordelijke' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
2132.3,"Voor het beroep 'manager recirculatiesystemen aquacultuur' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
2310.1.20,"Voor het beroep van 'docent geschiedenis hoger onderwijs' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
2142.1.3,"Voor het beroep van 'ingenieur drainage' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
3331.1,"Voor het beroep van 'declarant' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
3257.4,"Voor het beroep van 'controleur bedrijfsafval' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs (MBO)
- Hoger beroepsonderwijs (HBO)"
2162.1.1,"Voor het beroep van 'landschapsontwerper' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
7232.1,"Voor het beroep 'monteur van installaties om vliegtuigen ijsvrij te maken' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
3512.3,"Voor het beroep van 'ICT-beveiligingstechnicus' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs (MBO)
- Hoger beroepsonderwijs (HBO)"
7543.7.7,"Voor het beroep van 'controleur scheepsbouw' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
2642.1,"Voor het beroep van 'journalist' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Theoretisch
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
3118.3,"Voor het beroep van 'technisch tekenaar' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
3324.4.25,"Voor het beroep van 'groothandelaar in kantoormeubilair' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
6113.1,"Voor het beroep van 'medewerker groenvoorziening/medewerkster groenvoorziening' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
5419.1,"Voor het beroep van 'jachtopziener' zijn de volgende opleidingstypen en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
1324.3.1.6.18,"Voor het beroep van 'distributiemanager huishoudartikelen' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs (MBO)
- Hoger beroepsonderwijs (HBO)"
8142.7.1,"Voor het beroep van 'operator spuitgietmachine optische schijven' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
7215.3,"Voor het beroep van 'rigging supervisor' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
2636.1,"Voor het beroep van 'geestelijk verzorger' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Theoretisch
- Praktisch

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
9329.2,"Voor het beroep van 'breeuwer' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
8332.7,"Voor het beroep van 'chauffeur/verhuizer' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Geen
- Basisonderwijs
- Lager beroepsonderwijs"
7114.2,"Voor het beroep van 'terrazzolegger' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
7223.9,"Voor het beroep van 'operator warmtebehandelingsoven' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
2421.6,"Voor het beroep van 'consultant bouwwerkinformatiemodellen' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
7223.12,"Voor het beroep 'operator metaalschaafbank' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
5249.2.2.1,"Voor het beroep van 'verhuurmedewerker sport- en recreatieartikelen' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Geen
- Basisonderwijs
- Lager beroepsonderwijs"
2261.2,"Voor het beroep van 'tandartsspecialist' zijn de volgende opleidingstypes en -niveaus benodigd:

**Opleidingstype:**
- Praktisch
- Theoretisch
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
1312.2,"Voor het beroep van 'opkweekmanager in de aquacultuur' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
3521.1.11,"Voor het beroep van 'beeldtechnicus' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
3324.4.16,"Voor het beroep van 'groothandelaar in ijzerwaren, sanitaire en verwarmingsinstallaties' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
2144.1.2.1,"Voor het beroep van 'landbouwtechnisch ingenieur' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
4221.2,"Voor het beroep van 'gastheer/gastvrouw' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Geen
- Basisonderwijs
- Lager beroepsonderwijs"
3123.1.23,"Voor het beroep van 'opzichter metaalconstructiewerken' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
7133.2,"Voor het beroep van 'gevelreiniger' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
2621.8,"Voor het beroep van 'museoloog' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
3119.9,"Voor het beroep van 'lederwarenmaker' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
2359.6,"Voor het beroep van 'e-learningarchitect' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
2659.2,"Voor het beroep van 'uitvoerend kunstenaar' zijn verschillende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch: Veel uitvoerende kunstenaars volgen praktische opleidingen om hun vaardigheden te ontwikkelen.
- Theoretisch: Sommige kunstenaars kunnen ook theoretische studies volgen om hun begrip van kunst en cultuur te verdiepen.

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs: Veel uitvoerende kunstenaars volgen een opleiding op middelbaar beroepsniveau, zoals aan een kunstenacademie.
- Hoger beroepsonderwijs: Sommige kunstenaars kunnen ook een hoger beroepsonderwijsopleiding volgen voor een diepergaande studie in hun vakgebied."
3122.4.6,"Voor het beroep 'productieleider schoenen' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
7223.22,"Voor het beroep 'operator walsmachine' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
2511.13,"Voor het beroep van 'systeemanalist' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
6112.3,"Voor het beroep van 'hopteler' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
1212.5,"Voor het beroep 'manager talentwerving' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs (MBO)
- Hoger beroepsonderwijs (HBO)"
1324.3.2.15,"Voor het beroep van 'import-exportmanager meubelen, tapijten en verlichting' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
2269.11,"Voor het beroep van 'osteopaat' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
2143.2,"Voor het beroep van 'milieudeskundige' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
2513.4,"Voor het beroep van 'web content manager' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
1221.3.2.1,"Voor het beroep van 'salesmanager' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs (MBO)
- Hoger beroepsonderwijs (HBO)"
2149.9.1,"Voor het beroep van 'ingenieur alternatieve brandstoffen' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
2635.3.17,"Voor het beroep van 'maatschappelijk werker, specialisatie geestelijke gezondheidszorg' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Theoretisch
- Praktisch

**Opleidingsniveau:**
- Hoger beroepsonderwijs (HBO)
- Wetenschappelijk onderwijs (WO)"
